filename,hamming_distance,cosine_similarity,combined_score,preproc_time_db,feat_ext_time_db,hash_time_db
171.jpg,25,0.566115,13.6777,0.0019571781158447266,0.009164094924926758,0.0031778812408447266
1710.jpg,31,0.5005901,20.988197,0.0018999576568603516,0.008128643035888672,0.004026889801025391
1711.jpg,30,0.47229046,20.554192,0.0018663406372070312,0.012907743453979492,0.0040950775146484375
1712.jpg,33,0.4822669,23.354662,0.0019121170043945312,0.011617898941040039,0.0039653778076171875
1713.jpg,36,0.47828928,26.434216,0.0019240379333496094,0.01008152961730957,0.003987789154052734
1714.jpg,32,0.44735298,23.05294,0.001817464828491211,0.00866246223449707,0.00313568115234375
1715.jpg,35,0.47999197,25.400162,0.0018758773803710938,0.007989883422851562,0.003105640411376953
1716.jpg,39,0.50532186,28.893562,0.0017993450164794922,0.0076751708984375,0.0036818981170654297
1717.jpg,39,0.51920706,28.61586,0.0018172264099121094,0.0076830387115478516,0.003037691116333008
1718.jpg,29,0.54537714,18.092457,0.0017993450164794922,0.008420467376708984,0.003876209259033203
1719.jpg,31,0.504706,20.90588,0.0019307136535644531,0.008955001831054688,0.003968477249145508
172.jpg,32,0.58704996,20.259,0.0019838809967041016,0.008833169937133789,0.003987789154052734
1720.jpg,32,0.6569662,18.860676,0.012315034866333008,0.009639263153076172,0.003215312957763672
1721.jpg,31,0.49159378,21.168125,0.0018470287322998047,0.007980585098266602,0.003128528594970703
1722.jpg,27,0.4461683,18.076633,0.0017139911651611328,0.007668018341064453,0.003198385238647461
1723.jpg,32,0.50231093,21.953781,0.0017502307891845703,0.007604122161865234,0.0030786991119384766
1724.jpg,33,0.46683353,23.66333,0.0017194747924804688,0.007689237594604492,0.0032281875610351562
1725.jpg,28,0.3996863,20.006273,0.0017902851104736328,0.009484291076660156,0.003181934356689453
1726.jpg,28,0.50114536,17.977093,0.0017361640930175781,0.008468389511108398,0.003131866455078125
1727.jpg,27,0.416017,18.67966,0.0018382072448730469,0.008754491806030273,0.003210783004760742
1728.jpg,35,0.45509005,25.8982,0.0017435550689697266,0.007742643356323242,0.0033292770385742188
1729.jpg,34,0.42057478,25.588505,0.0023603439331054688,0.0077745914459228516,0.0033750534057617188
173.jpg,29,0.7055592,14.888816,0.010147809982299805,0.00940394401550293,0.004010915756225586
1730.jpg,34,0.47734052,24.45319,0.0017347335815429688,0.008623600006103516,0.0033676624298095703
1731.jpg,33,0.71507686,18.698463,0.021755456924438477,0.009638547897338867,0.0034537315368652344
1732.jpg,32,0.5446855,21.10629,0.0019838809967041016,0.010070085525512695,0.0048503875732421875
1733.jpg,33,0.4852583,23.294834,0.002133607864379883,0.009080171585083008,0.004303455352783203
1734.jpg,25,0.3772667,17.454666,0.0018150806427001953,0.011533498764038086,0.0051631927490234375
1735.jpg,38,0.5074948,27.850103,0.0017673969268798828,0.01063227653503418,0.004433631896972656
1736.jpg,37,0.53629017,26.274197,0.0017974376678466797,0.009190082550048828,0.004822492599487305
1737.jpg,28,0.51682204,17.663559,0.002020120620727539,0.008715152740478516,0.003860950469970703
1738.jpg,34,0.47662544,24.467491,0.0017364025115966797,0.01019144058227539,0.00429224967956543
1739.jpg,29,0.36739972,21.652006,0.002056598663330078,0.010522127151489258,0.004124164581298828
174.jpg,25,0.5251335,14.49733,0.0017330646514892578,0.009095430374145508,0.00438690185546875
1740.jpg,33,0.4608124,23.783752,0.001924753189086914,0.011942863464355469,0.003426790237426758
1741.jpg,31,0.5010874,20.978252,0.001680612564086914,0.009050607681274414,0.00321197509765625
1742.jpg,29,0.7161056,14.677889,0.012593984603881836,0.008245468139648438,0.0031440258026123047
1743.jpg,30,0.42641103,21.471779,0.0017104148864746094,0.007798433303833008,0.0031108856201171875
1744.jpg,29,0.4624594,19.750813,0.0016827583312988281,0.009051322937011719,0.0031173229217529297
1745.jpg,36,0.50989497,25.802101,0.001888275146484375,0.007725238800048828,0.00310516357421875
1746.jpg,26,0.43705326,17.258934,0.0017054080963134766,0.008290529251098633,0.003263711929321289
1747.jpg,31,0.48593715,21.281258,0.0017979145050048828,0.009279251098632812,0.004099369049072266
1748.jpg,30,0.4528318,20.943363,0.001940011978149414,0.00822758674621582,0.0039463043212890625
1749.jpg,32,0.48569322,22.286137,0.0018625259399414062,0.00855112075805664,0.0038945674896240234
175.jpg,37,0.5622698,25.754604,0.0019254684448242188,0.010616302490234375,0.003434896469116211
1750.jpg,29,0.5223632,18.552736,0.0017609596252441406,0.007939577102661133,0.0035295486450195312
1751.jpg,34,0.5502367,22.995266,0.0017709732055664062,0.007759571075439453,0.003101348876953125
1752.jpg,36,0.5079187,25.841625,0.0016605854034423828,0.007967233657836914,0.0030999183654785156
1753.jpg,32,0.67984694,18.40306,0.012714147567749023,0.009455680847167969,0.0031104087829589844
1754.jpg,32,0.4555459,22.889082,0.001895904541015625,0.008704185485839844,0.003734588623046875
1755.jpg,34,0.5132444,23.735111,0.00182342529296875,0.008660316467285156,0.0045969486236572266
1756.jpg,28,0.5155474,17.689053,0.0019762516021728516,0.009566068649291992,0.004063844680786133
1757.jpg,32,0.5023334,21.953331,0.0018990039825439453,0.008338689804077148,0.0032744407653808594
1758.jpg,29,0.502936,18.94128,0.0019834041595458984,0.008674383163452148,0.003088712692260742
1759.jpg,28,0.53187585,17.362484,0.0018966197967529297,0.008913278579711914,0.0031576156616210938
176.jpg,27,0.5531329,15.937342,0.0017926692962646484,0.007825851440429688,0.0030694007873535156
1760.jpg,28,0.42191583,19.561684,0.0018355846405029297,0.008548498153686523,0.0031125545501708984
1761.jpg,32,0.47133845,22.57323,0.0017168521881103516,0.008516550064086914,0.0039365291595458984
1762.jpg,29,0.5044083,18.911835,0.0019211769104003906,0.008502960205078125,0.003159761428833008
1763.jpg,33,0.4826712,23.346577,0.0017690658569335938,0.008199691772460938,0.003948688507080078
1764.jpg,32,0.71724254,17.65515,0.023586750030517578,0.010216474533081055,0.0032196044921875
1765.jpg,30,0.48760417,20.247917,0.001890420913696289,0.008370161056518555,0.003221750259399414
1766.jpg,29,0.3682146,21.635708,0.0018100738525390625,0.008018732070922852,0.003166675567626953
1767.jpg,24,0.45576572,14.8846855,0.0016591548919677734,0.007945060729980469,0.0031890869140625
1768.jpg,35,0.41892648,26.621471,0.001867532730102539,0.008959054946899414,0.00400996208190918
1769.jpg,36,0.55048215,24.990356,0.002070903778076172,0.010286569595336914,0.0031843185424804688
177.jpg,30,0.5727827,18.544346,0.0018231868743896484,0.013743162155151367,0.003603696823120117
1770.jpg,34,0.4733607,24.532787,0.0018434524536132812,0.011177778244018555,0.003217458724975586
1771.jpg,22,0.48721927,12.255614,0.0019540786743164062,0.009588003158569336,0.003426074981689453
1772.jpg,31,0.47241265,21.551746,0.0018689632415771484,0.009051084518432617,0.0035190582275390625
1773.jpg,29,0.42492104,20.50158,0.001981019973754883,0.010175228118896484,0.0036542415618896484
1774.jpg,36,0.50193727,25.961254,0.001951456069946289,0.00919485092163086,0.004085063934326172
1775.jpg,37,0.7453159,22.093681,0.024095773696899414,0.02355480194091797,0.005808115005493164
1776.jpg,36,0.537738,25.24524,0.002291440963745117,0.011774301528930664,0.007252693176269531
1777.jpg,35,0.52127,24.5746,0.0020265579223632812,0.011419057846069336,0.004152536392211914
1778.jpg,35,0.5333338,24.333324,0.0018265247344970703,0.009928703308105469,0.00416111946105957
1779.jpg,35,0.528843,24.423141,0.0020139217376708984,0.011492013931274414,0.003768444061279297
178.jpg,31,0.5971938,19.056126,0.0019063949584960938,0.009668350219726562,0.004127025604248047
1780.jpg,22,0.50023985,11.995203,0.001850128173828125,0.009759902954101562,0.004045009613037109
1781.jpg,30,0.50861216,19.827757,0.0020074844360351562,0.009123563766479492,0.00408625602722168
1782.jpg,34,0.48620954,24.27581,0.0020318031311035156,0.00986480712890625,0.003595590591430664
1783.jpg,33,0.57587886,21.482422,0.0017681121826171875,0.009479045867919922,0.0033981800079345703
1784.jpg,38,0.5067116,27.865768,0.0018930435180664062,0.009201288223266602,0.00331878662109375
1785.jpg,26,0.5246407,15.507187,0.0018506050109863281,0.009122133255004883,0.004075288772583008
1786.jpg,32,0.6826927,18.346146,0.02633833885192871,0.008468866348266602,0.0035543441772460938
1787.jpg,32,0.49441206,22.11176,0.0018279552459716797,0.008230924606323242,0.0033729076385498047
1788.jpg,33,0.46043694,23.791262,0.002028226852416992,0.009232282638549805,0.004037141799926758
1789.jpg,34,0.45536667,24.892666,0.002107858657836914,0.008743762969970703,0.0032770633697509766
179.jpg,28,0.56427264,16.714546,0.0022993087768554688,0.01197195053100586,0.0037546157836914062
1790.jpg,31,0.53715366,20.256927,0.001758575439453125,0.009247541427612305,0.0042340755462646484
1791.jpg,29,0.5222301,18.555397,0.0018570423126220703,0.00914764404296875,0.0040247440338134766
1792.jpg,26,0.52832115,15.433577,0.001882791519165039,0.008632898330688477,0.004271268844604492
1793.jpg,30,0.47178528,20.564295,0.0018436908721923828,0.013162612915039062,0.003587961196899414
1794.jpg,27,0.45525885,17.894823,0.0018258094787597656,0.010140180587768555,0.003816366195678711
1795.jpg,30,0.5185063,19.629875,0.0018253326416015625,0.008343935012817383,0.003485441207885742
1796.jpg,30,0.42424303,21.51514,0.0017473697662353516,0.012359380722045898,0.0035033226013183594
1797.jpg,34,0.7224008,19.551985,0.010618925094604492,0.009253978729248047,0.004447460174560547
1798.jpg,29,0.69682634,15.063473,0.023610353469848633,0.014804840087890625,0.004294395446777344
1799.jpg,25,0.4956311,15.087378,0.0021660327911376953,0.008149147033691406,0.0034029483795166016
18.jpg,26,0.55534995,14.893002,0.0017161369323730469,0.010838985443115234,0.0038001537322998047
180.jpg,29,0.5057733,18.884533,0.0020782947540283203,0.010743379592895508,0.0035865306854248047
1800.jpg,33,0.4591915,23.81617,0.0019032955169677734,0.014494180679321289,0.003534555435180664
1801.jpg,28,0.51540047,17.69199,0.0018007755279541016,0.01284646987915039,0.0042340755462646484
1802.jpg,27,0.49987233,17.002554,0.0017094612121582031,0.00861811637878418,0.003944873809814453
1803.jpg,26,0.512391,15.75218,0.0018639564514160156,0.008202552795410156,0.003185272216796875
1804.jpg,36,0.45535785,26.892843,0.0016906261444091797,0.008159875869750977,0.003329038619995117
1805.jpg,30,0.5370919,19.258162,0.0018057823181152344,0.008722543716430664,0.0040705204010009766
1806.jpg,35,0.48739392,25.252121,0.0020923614501953125,0.014060258865356445,0.003175020217895508
1807.jpg,29,0.48246437,19.350712,0.001903533935546875,0.013901472091674805,0.003313302993774414
1808.jpg,34,0.48916999,24.2166,0.0017168521881103516,0.013131380081176758,0.003240346908569336
1809.jpg,35,0.6686653,21.626694,0.02376413345336914,0.008167743682861328,0.0031745433807373047
181.jpg,38,0.57869905,26.426018,0.0018281936645507812,0.012382268905639648,0.0031800270080566406
1810.jpg,34,0.520018,23.59964,0.0018148422241210938,0.0077092647552490234,0.0036039352416992188
1811.jpg,28,0.53673005,17.2654,0.0017650127410888672,0.007977724075317383,0.003530740737915039
1812.jpg,30,0.5618314,18.76337,0.0018830299377441406,0.009160041809082031,0.0031707286834716797
1813.jpg,30,0.53240144,19.35197,0.002024412155151367,0.009097576141357422,0.0040280818939208984
1814.jpg,28,0.46908665,18.618267,0.0018639564514160156,0.008929967880249023,0.003225564956665039
1815.jpg,35,0.48481724,25.303656,0.0019006729125976562,0.014825820922851562,0.004174709320068359
1816.jpg,33,0.43019405,24.396118,0.0017642974853515625,0.008626461029052734,0.003940105438232422
1817.jpg,32,0.45490503,22.9019,0.0018262863159179688,0.008204221725463867,0.003420591354370117
1818.jpg,29,0.45641446,19.871712,0.0019745826721191406,0.008854866027832031,0.00428462028503418
1819.jpg,31,0.45925343,21.814932,0.0017466545104980469,0.009371757507324219,0.003226041793823242
182.jpg,30,0.53656715,19.268658,0.0018045902252197266,0.00858163833618164,0.004105806350708008
1820.jpg,29,0.7598468,13.803064,0.019222021102905273,0.00894927978515625,0.003961324691772461
1821.jpg,37,0.5147918,26.704165,0.0017001628875732422,0.009348630905151367,0.004106283187866211
1822.jpg,32,0.49202937,22.159412,0.0019199848175048828,0.00917506217956543,0.003226041793823242
1823.jpg,27,0.46014136,17.797173,0.0020639896392822266,0.008664608001708984,0.0032362937927246094
1824.jpg,33,0.42787677,24.442465,0.0020995140075683594,0.008704662322998047,0.004033803939819336
1825.jpg,33,0.47405827,23.518835,0.0019469261169433594,0.009281158447265625,0.0041615962982177734
1826.jpg,31,0.4666472,21.667057,0.0019412040710449219,0.009102106094360352,0.004063844680786133
1827.jpg,31,0.5111016,20.777967,0.002026796340942383,0.00925898551940918,0.004029035568237305
1828.jpg,31,0.44296125,22.140774,0.0020101070404052734,0.008536577224731445,0.004034757614135742
1829.jpg,29,0.5434506,18.13099,0.001955747604370117,0.008918046951293945,0.003668546676635742
183.jpg,28,0.5971284,16.057432,0.0017881393432617188,0.010616779327392578,0.003171205520629883
1830.jpg,33,0.49746895,23.050621,0.001979827880859375,0.011105775833129883,0.004095315933227539
1831.jpg,38,0.64989644,25.002071,0.02085590362548828,0.008694648742675781,0.0034008026123046875
1832.jpg,31,0.49202734,21.159454,0.0019016265869140625,0.008806228637695312,0.004337310791015625
1833.jpg,35,0.47230166,25.553967,0.0016834735870361328,0.008646011352539062,0.004086971282958984
1834.jpg,34,0.43493417,25.301315,0.0019299983978271484,0.010459423065185547,0.00421595573425293
1835.jpg,33,0.57919914,21.416018,0.0018582344055175781,0.010961294174194336,0.0033555030822753906
1836.jpg,24,0.4505991,14.988018,0.0018124580383300781,0.008206367492675781,0.0034525394439697266
1837.jpg,23,0.5052885,12.89423,0.002046346664428711,0.01245570182800293,0.004016876220703125
1838.jpg,26,0.50206256,15.958749,0.001857757568359375,0.012833118438720703,0.0040590763092041016
1839.jpg,27,0.52142066,16.571587,0.0020341873168945312,0.008146047592163086,0.0039272308349609375
184.jpg,37,0.75356185,21.928762,0.008324623107910156,0.009056806564331055,0.003202676773071289
1840.jpg,27,0.52142066,16.571587,0.0017580986022949219,0.008471488952636719,0.0031943321228027344
1841.jpg,34,0.4481066,25.037868,0.001832723617553711,0.008987665176391602,0.0033435821533203125
1842.jpg,32,0.6072538,19.854923,0.030249357223510742,0.011303186416625977,0.004881858825683594
1843.jpg,40,0.46158463,30.768307,0.001871347427368164,0.011127471923828125,0.005381345748901367
1844.jpg,40,0.46158463,30.768307,0.0023577213287353516,0.010293245315551758,0.005121469497680664
1845.jpg,30,0.50087416,19.982517,0.002497434616088867,0.00932765007019043,0.0032923221588134766
1846.jpg,30,0.50087416,19.982517,0.0019283294677734375,0.009630441665649414,0.0040667057037353516
1847.jpg,34,0.42152518,25.569496,0.002112150192260742,0.009371519088745117,0.004148960113525391
1848.jpg,38,0.50347984,27.930403,0.002078533172607422,0.009646415710449219,0.003406524658203125
1849.jpg,38,0.50347984,27.930403,0.001961946487426758,0.008747100830078125,0.0033168792724609375
185.jpg,29,0.5859697,17.280605,0.001988649368286133,0.0109710693359375,0.004799604415893555
1850.jpg,27,0.4340647,18.318707,0.002165555953979492,0.013327836990356445,0.004596710205078125
1851.jpg,27,0.4340647,18.318707,0.002147197723388672,0.011083841323852539,0.0043315887451171875
1852.jpg,33,0.46248877,23.750225,0.0019271373748779297,0.009948492050170898,0.004166126251220703
1853.jpg,27,0.7683785,11.63243,0.023181915283203125,0.012387514114379883,0.0044133663177490234
1854.jpg,30,0.42813432,21.437313,0.0020787715911865234,0.01215672492980957,0.004292011260986328
1855.jpg,30,0.42813432,21.437313,0.0018620491027832031,0.010880708694458008,0.005131959915161133
1856.jpg,31,0.42492756,22.50145,0.002149820327758789,0.010170459747314453,0.0044803619384765625
1857.jpg,37,0.5140795,26.71841,0.0023064613342285156,0.010990142822265625,0.005548954010009766
1858.jpg,37,0.5140795,26.71841,0.0021283626556396484,0.009269952774047852,0.004874467849731445
1859.jpg,38,0.45287907,28.94242,0.002105236053466797,0.009562015533447266,0.004383563995361328
186.jpg,27,0.58652997,15.269401,0.0017840862274169922,0.00924825668334961,0.004351377487182617
1860.jpg,36,0.39556187,28.088762,0.002205371856689453,0.011985540390014648,0.004290342330932617
1861.jpg,30,0.48650205,20.269958,0.0019648075103759766,0.010881662368774414,0.005608558654785156
1862.jpg,30,0.48650205,20.269958,0.0020720958709716797,0.011896133422851562,0.0058519840240478516
1863.jpg,39,0.47375646,29.524872,0.0021982192993164062,0.01273965835571289,0.0057544708251953125
1864.jpg,34,0.7236836,19.526329,0.008984804153442383,0.010372638702392578,0.003620624542236328
1865.jpg,39,0.47375646,29.524872,0.001827239990234375,0.009554147720336914,0.003257274627685547
1866.jpg,32,0.55478156,20.90437,0.001978635787963867,0.008952856063842773,0.003168344497680664
1867.jpg,32,0.55478156,20.90437,0.00193023681640625,0.011737823486328125,0.003233194351196289
1868.jpg,30,0.41732147,21.65357,0.001844167709350586,0.01381540298461914,0.0033075809478759766
1869.jpg,30,0.41732147,21.65357,0.0018584728240966797,0.008142232894897461,0.004143238067626953
187.jpg,32,0.600052,19.99896,0.0019099712371826172,0.01001739501953125,0.0031909942626953125
1870.jpg,31,0.42403942,22.51921,0.0019004344940185547,0.01028585433959961,0.0032057762145996094
1871.jpg,29,0.49153912,19.169218,0.0020112991333007812,0.011762857437133789,0.003264188766479492
1872.jpg,29,0.45586097,19.88278,0.0019235610961914062,0.008072853088378906,0.003189563751220703
1873.jpg,28,0.47809207,18.438158,0.0019130706787109375,0.01407313346862793,0.004093170166015625
1874.jpg,28,0.47809207,18.438158,0.0021102428436279297,0.00841832160949707,0.003288745880126953
1875.jpg,30,0.68494284,16.301144,0.026243925094604492,0.010864973068237305,0.003343820571899414
1876.jpg,33,0.4396362,24.207275,0.001886606216430664,0.009169578552246094,0.004113674163818359
1877.jpg,29,0.4930755,19.13849,0.001979351043701172,0.011249542236328125,0.0038995742797851562
1878.jpg,28,0.43758285,19.248343,0.0019378662109375,0.009046554565429688,0.004323244094848633
1879.jpg,28,0.43758285,19.248343,0.0018994808197021484,0.009811162948608398,0.003356456756591797
188.jpg,32,0.60996693,19.800661,0.0019345283508300781,0.009593725204467773,0.0041234493255615234
1880.jpg,40,0.4102573,31.794853,0.0021369457244873047,0.009153127670288086,0.004064321517944336
1881.jpg,28,0.488278,18.23444,0.001974821090698242,0.008702516555786133,0.004016876220703125
1882.jpg,28,0.43668973,19.266205,0.0019176006317138672,0.009800434112548828,0.005000114440917969
1883.jpg,28,0.4362393,19.275215,0.002167940139770508,0.009063005447387695,0.003179311752319336
1884.jpg,26,0.50094175,15.981165,0.0021445751190185547,0.008861780166625977,0.0040132999420166016
1885.jpg,26,0.50094175,15.981165,0.0020711421966552734,0.009952783584594727,0.004348039627075195
1886.jpg,32,0.69411457,18.117708,0.009330272674560547,0.010885000228881836,0.0035104751586914062
1887.jpg,30,0.3922284,22.155432,0.0017931461334228516,0.008821487426757812,0.004587650299072266
1888.jpg,30,0.3922284,22.155432,0.0028810501098632812,0.01057291030883789,0.003565073013305664
1889.jpg,31,0.5418217,20.163567,0.002413511276245117,0.00930643081665039,0.0037932395935058594
189.jpg,28,0.56729245,16.654152,0.002164602279663086,0.010935544967651367,0.004214286804199219
1890.jpg,31,0.5418217,20.163567,0.002188444137573242,0.009883403778076172,0.004254817962646484
1891.jpg,34,0.5004368,23.991264,0.0021600723266601562,0.012629270553588867,0.003301382064819336
1892.jpg,34,0.5295919,23.408161,0.002160310745239258,0.009546995162963867,0.004117250442504883
1893.jpg,38,0.4642867,28.714266,0.0020246505737304688,0.011060953140258789,0.00319671630859375
1894.jpg,34,0.52372396,23.52552,0.0018346309661865234,0.009099006652832031,0.004025459289550781
1895.jpg,25,0.43465912,16.306818,0.0021469593048095703,0.009560585021972656,0.004010677337646484
1896.jpg,25,0.43465912,16.306818,0.002041339874267578,0.009333372116088867,0.004097938537597656
1897.jpg,30,0.60739225,17.852154,0.019589662551879883,0.008728265762329102,0.003908395767211914
1898.jpg,36,0.49071395,26.18572,0.0018606185913085938,0.009378433227539062,0.004124164581298828
1899.jpg,36,0.49071395,26.18572,0.0020117759704589844,0.011744499206542969,0.004508018493652344
19.jpg,28,0.5828233,16.343534,0.003839254379272461,0.01159214973449707,0.004467010498046875
190.jpg,33,0.50935614,22.812878,0.002546548843383789,0.009672403335571289,0.003237009048461914
1900.jpg,33,0.52020526,22.595894,0.0018401145935058594,0.009272098541259766,0.0032198429107666016
1901.jpg,34,0.48550266,24.289948,0.0020513534545898438,0.00920557975769043,0.004121541976928711
1902.jpg,31,0.4879979,21.240042,0.0019550323486328125,0.01063084602355957,0.004004955291748047
1903.jpg,27,0.44835564,18.032887,0.0018820762634277344,0.009637117385864258,0.004130125045776367
1904.jpg,32,0.48321855,22.335629,0.002435922622680664,0.009346485137939453,0.004103899002075195
1905.jpg,37,0.50467896,26.906422,0.00201416015625,0.009293794631958008,0.004503965377807617
1906.jpg,36,0.47379208,26.524158,0.001981973648071289,0.00910806655883789,0.003924846649169922
1907.jpg,36,0.47379208,26.524158,0.0019083023071289062,0.010113239288330078,0.0037436485290527344
1908.jpg,25,0.56688607,13.662279,0.051529884338378906,0.009088516235351562,0.0034570693969726562
1909.jpg,23,0.7423322,8.153356,0.012562751770019531,0.009273767471313477,0.0043866634368896484
191.jpg,34,0.49927554,24.014488,0.0019354820251464844,0.010630130767822266,0.004011869430541992
1910.jpg,27,0.4952916,17.094168,0.0019519329071044922,0.009549856185913086,0.003179311752319336
1911.jpg,34,0.53743744,23.251251,0.0018835067749023438,0.008442878723144531,0.004133462905883789
1912.jpg,24,0.5195279,13.609442,0.0022110939025878906,0.009482860565185547,0.0042726993560791016
1913.jpg,26,0.53434914,15.313017,0.002020120620727539,0.009587764739990234,0.00479578971862793
1914.jpg,30,0.4520636,20.958729,0.002420663833618164,0.011697053909301758,0.006055593490600586
1915.jpg,30,0.4520636,20.958729,0.002283811569213867,0.011967897415161133,0.0054585933685302734
1916.jpg,33,0.41326874,24.734625,0.0019855499267578125,0.012673139572143555,0.005262613296508789
1917.jpg,35,0.47139996,25.572,0.0017507076263427734,0.013864755630493164,0.005956172943115234
1918.jpg,36,0.534589,25.30822,0.0023419857025146484,0.01470947265625,0.005493879318237305
1919.jpg,27,0.48581618,17.283676,0.002681732177734375,0.012033939361572266,0.004430055618286133
192.jpg,29,0.5128654,18.742691,0.002060413360595703,0.012484550476074219,0.007100105285644531
1920.jpg,36,0.74978024,21.004395,0.013959884643554688,0.015260696411132812,0.006543397903442383
1921.jpg,27,0.48581618,17.283676,0.0024509429931640625,0.01913619041442871,0.0068972110748291016
1922.jpg,24,0.48759955,14.248009,0.0024831295013427734,0.014887332916259766,0.006730318069458008
1923.jpg,32,0.4211452,23.577095,0.0027799606323242188,0.015231847763061523,0.006390094757080078
1924.jpg,35,0.46343178,25.731365,0.0023937225341796875,0.012415170669555664,0.004526376724243164
1925.jpg,22,0.42168266,13.566347,0.0019528865814208984,0.01048135757446289,0.0041751861572265625
1926.jpg,28,0.4361933,19.276134,0.0019881725311279297,0.014668941497802734,0.004212856292724609
1927.jpg,28,0.5062153,17.875694,0.0020394325256347656,0.009755373001098633,0.0039174556732177734
1928.jpg,28,0.5062153,17.875694,0.0021402835845947266,0.009557008743286133,0.003607034683227539
1929.jpg,25,0.39175346,17.16493,0.0019032955169677734,0.008399009704589844,0.004184722900390625
193.jpg,26,0.49003866,16.199226,0.0017118453979492188,0.007988691329956055,0.003088712692260742
1930.jpg,26,0.47534502,16.4931,0.0019044876098632812,0.007997512817382812,0.003091096878051758
1931.jpg,30,0.7114899,15.770202,0.013208866119384766,0.00816488265991211,0.0032227039337158203
1932.jpg,26,0.47534502,16.4931,0.0019092559814453125,0.007987499237060547,0.0031621456146240234
1933.jpg,21,0.4549207,11.901586,0.0017745494842529297,0.0077359676361083984,0.0031843185424804688
1934.jpg,21,0.4549207,11.901586,0.0019528865814208984,0.008777856826782227,0.0031595230102539062
1935.jpg,33,0.40000075,24.999985,0.0018839836120605469,0.008827924728393555,0.004085540771484375
1936.jpg,34,0.47156525,24.568695,0.0019881725311279297,0.007822036743164062,0.0030765533447265625
1937.jpg,34,0.47156525,24.568695,0.0018210411071777344,0.009273290634155273,0.004114866256713867
1938.jpg,33,0.53265387,22.346924,0.002087831497192383,0.010848283767700195,0.003232240676879883
1939.jpg,28,0.43762743,19.247452,0.0018777847290039062,0.007835865020751953,0.0032165050506591797
194.jpg,25,0.5823751,13.352498,0.0018966197967529297,0.01020503044128418,0.0031998157501220703
1940.jpg,28,0.47051632,18.589674,0.0018873214721679688,0.00825953483581543,0.004037141799926758
1941.jpg,25,0.55221105,13.955779,0.001912832260131836,0.008816242218017578,0.003775358200073242
1942.jpg,29,0.6692996,15.614008,0.018420696258544922,0.008967161178588867,0.0033876895904541016
1943.jpg,32,0.4895829,22.208342,0.002008676528930664,0.009711265563964844,0.004083395004272461
1944.jpg,32,0.4895829,22.208342,0.0020835399627685547,0.008818626403808594,0.004091501235961914
1945.jpg,32,0.5360483,21.279034,0.002017498016357422,0.010489463806152344,0.004180908203125
1946.jpg,31,0.42079064,22.584187,0.002028226852416992,0.009904861450195312,0.004088401794433594
1947.jpg,29,0.44726616,20.054676,0.0021207332611083984,0.008439302444458008,0.003362417221069336
1948.jpg,32,0.47459072,22.508186,0.0019459724426269531,0.009648799896240234,0.0035965442657470703
1949.jpg,25,0.47337696,15.532461,0.001967191696166992,0.008891582489013672,0.0033562183380126953
195.jpg,34,0.6653409,20.693182,0.027988433837890625,0.009021282196044922,0.004076719284057617
1950.jpg,35,0.48392043,25.32159,0.001779317855834961,0.01073455810546875,0.0035262107849121094
1951.jpg,30,0.42475456,21.50491,0.001893758773803711,0.012947559356689453,0.0037088394165039062
1952.jpg,27,0.5432266,16.135468,0.001861572265625,0.009094715118408203,0.004244327545166016
1953.jpg,27,0.6295154,14.409692,0.018060922622680664,0.009643793106079102,0.004292964935302734
1954.jpg,27,0.5432266,16.135468,0.001924753189086914,0.009601116180419922,0.004103899002075195
1955.jpg,31,0.5056201,20.887598,0.0019719600677490234,0.009389877319335938,0.00330352783203125
1956.jpg,31,0.5056201,20.887598,0.002358675003051758,0.009445428848266602,0.003181934356689453
1957.jpg,38,0.42787015,29.442596,0.0020341873168945312,0.008938312530517578,0.0035676956176757812
1958.jpg,38,0.42787015,29.442596,0.0018246173858642578,0.00944375991821289,0.0037317276000976562
1959.jpg,33,0.48119736,23.376053,0.001980304718017578,0.00961613655090332,0.0032460689544677734
196.jpg,27,0.50862205,16.827559,0.001767873764038086,0.0102081298828125,0.004173755645751953
1960.jpg,29,0.50321853,18.935629,0.0021376609802246094,0.009452342987060547,0.004413604736328125
1961.jpg,30,0.34017688,23.196463,0.002000093460083008,0.008939743041992188,0.004111766815185547
1962.jpg,33,0.50881314,22.823738,0.0019750595092773438,0.009249210357666016,0.0031757354736328125
1963.jpg,39,0.4873252,29.253496,0.0018627643585205078,0.008707046508789062,0.0031769275665283203
1964.jpg,29,0.7179227,14.641546,0.013720989227294922,0.00840139389038086,0.003330707550048828
1965.jpg,31,0.43380988,22.323803,0.0018303394317626953,0.00788736343383789,0.003265380859375
1966.jpg,31,0.43380988,22.323803,0.0017902851104736328,0.008599042892456055,0.0030977725982666016
1967.jpg,25,0.36667937,17.666412,0.0018939971923828125,0.007823705673217773,0.003300189971923828
1968.jpg,36,0.43196064,27.360786,0.00179290771484375,0.008492231369018555,0.003184795379638672
1969.jpg,26,0.49128744,16.174252,0.0020084381103515625,0.0099334716796875,0.0039806365966796875
197.jpg,33,0.53552127,22.289574,0.001836538314819336,0.008786916732788086,0.003921031951904297
1970.jpg,32,0.4359526,23.280949,0.0018396377563476562,0.007781267166137695,0.0030879974365234375
1971.jpg,32,0.4359526,23.280949,0.0019073486328125,0.01138615608215332,0.0031163692474365234
